review_id,order_item_id,customer_id,review_date,rating,review_text
224225,90626,14533,2024-10-04,3,Poor quality
224226,99801,10193,2024-11-26,3,Poor quality
224227,91099,12119,2024-01-03,4,Excellent
224228,91890,11722,2025-05-04,2,Good
224229,114183,13165,2024-01-08,4,Could be better
224230,90085,10170,2024-08-18,4,Could be better
224231,107873,11656,2025-01-17,5,Could be better
224232,120505,12714,2026-01-22,5,Very good
224233,116223,14184,2025-06-17,4,Could be better
224234,110399,12958,2024-05-27,4,Average
224235,110474,14577,2025-07-06,3,Excellent
224236,111929,10796,2026-06-11,5,Average
224237,110275,13078,2026-05-16,2,Could be better
224238,93407,11601,2025-02-19,5,Could be better
224239,112675,12391,2025-08-02,4,Could be better
224240,95860,12171,2026-05-15,5,Average
224241,110299,12002,2025-05-12,4,Very good
224242,93714,13620,2025-07-17,5,Poor quality
224243,104191,13867,2025-11-11,5,Good
224244,114944,12262,2024-05-07,4,Very good
224245,101909,13193,2025-08-03,4,NULL
224246,114644,13703,2024-11-15,5,Very good
224247,112030,11652,2024-05-17,3,Good
224248,97719,11186,2025-07-07,1,Poor quality
224249,106397,10155,2024-10-27,5,Average
224250,90993,11249,2026-06-04,3,Average
224251,102162,12971,2024-01-17,2,Very good
224252,97905,11995,2024-09-05,5,Good
224253,91559,14252,2024-10-30,4,Could be better
224254,102408,12203,2025-05-10,4,Excellent
224255,90099,14023,2024-11-21,3,Very good
224256,99247,12447,2024-02-23,5,Excellent
224257,91458,13742,2024-01-28,5,Very good
224258,107609,14455,2024-07-02,5,Could be better
224259,100074,12730,2024-06-13,3,Average
224260,99052,14366,2025-09-20,5,Very good
224261,104712,12377,2026-01-05,3,Could be better
224262,101304,14687,2024-08-17,3,Could be better
224263,97382,12421,2026-02-05,5,Very good
224264,117055,13329,2024-06-22,5,Average
224265,114814,12684,2024-08-23,4,Poor quality
224266,103173,11281,2025-12-07,4,Very good
224267,102702,13015,2026-07-10,5,Average
224268,101598,14470,2026-02-07,4,Very good
224269,115446,10540,2025-09-10,3,Excellent
224270,115104,12582,2026-03-09,5,Poor quality
224271,92479,12502,2024-05-14,3,Could be better
224272,104104,12685,2024-01-21,4,Could be better
224273,91450,14676,2024-12-10,5,Poor quality
224274,98597,10356,2025-01-21,4,Very good
224275,112820,10457,2025-04-03,1,Excellent
224276,112237,13765,2026-07-10,3,Could be better
224277,109915,14663,2024-12-25,4,Very good
224278,93571,11381,2024-05-16,5,Good
224279,94175,14507,2026-02-16,1,Could be better
224280,105730,10417,2024-08-08,5,Average
224281,116699,10778,2026-02-02,4,Very good
224282,94661,12180,2024-11-03,1,Poor quality
224283,97186,11991,2025-07-22,4,Good
224284,105019,13480,2024-05-21,5,Poor quality
224285,113131,14021,2025-12-29,3,Excellent
224286,102403,11726,2025-03-17,3,Poor quality
224287,107351,12666,2026-05-17,5,Average
224288,101973,14808,2025-07-10,5,Good
224289,110554,12694,2025-04-25,5,Very good
224290,106257,11770,2024-05-28,3,Excellent
224291,115317,13658,2025-03-29,2,Excellent
224292,112162,11645,2024-03-09,5,Excellent
224293,90925,12124,2024-03-05,3,Average
224294,120400,10798,2025-11-06,5,Could be better
224295,104380,13528,2026-07-23,3,Average
224296,102468,11642,2024-09-17,5,Good
224297,109152,12271,2024-08-12,5,Good
224298,119388,13668,2024-11-05,4,Poor quality
224299,93694,13120,2024-12-01,5,Poor quality
224300,93914,13113,2024-05-09,3,Good
224301,101904,14755,2024-12-23,4,Excellent
224302,120444,12052,2024-07-29,3,Average
224303,90935,12837,2025-03-24,4,Average
224304,101929,13438,2025-04-03,4,Excellent
224305,108097,14034,2024-06-11,5,Could be better
224306,94906,11902,2025-08-25,2,Excellent
224307,117265,10855,2026-02-12,1,Average
224308,100071,14027,2026-07-14,4,Excellent
224309,106404,14191,2024-08-10,3,Poor quality
224310,100083,13089,2025-10-29,5,Could be better
224311,114962,13865,2026-01-20,5,Good
224312,96420,13668,2025-08-20,4,Very good
224313,106124,10370,2024-09-23,2,Poor quality
224314,105497,12243,2024-05-28,5,Poor quality
224315,116363,14972,2026-05-31,2,Excellent
224316,109205,13164,2026-08-24,2,Could be better
224317,96554,14915,2026-05-03,4,Good
224318,117001,12454,2025-01-25,3,Excellent
224319,109276,11714,2024-07-15,4,Average
224320,95856,14844,2025-12-30,5,Poor quality
224321,100760,14352,2025-09-11,4,Poor quality
224322,97102,12177,2026-06-25,3,Excellent
224323,113870,10893,2024-01-13,5,Average
224324,116456,11699,2025-10-20,4,Good
224325,92708,13041,2025-12-02,4,Poor quality
224326,101968,12452,2025-02-28,3,Very good
224327,106345,10126,2025-09-05,3,Average
224328,120248,12577,2026-01-01,3,Very good
224329,106532,14389,2025-05-07,4,Poor quality
224330,94214,11556,2024-11-09,5,Average
224331,100125,12410,2024-07-03,5,Good
224332,118487,14836,2024-07-09,4,Poor quality
224333,116683,13784,2026-07-14,5,Poor quality
224334,105647,10714,2025-10-10,5,Could be better
224335,99966,14261,2025-08-25,5,Good
224336,91961,11742,2025-08-21,3,Excellent
224337,111609,11980,2025-04-23,3,Good
224338,101307,10973,2025-04-19,5,Could be better
224339,111192,10695,2024-03-25,2,Poor quality
224340,97357,11837,2024-03-24,5,Average
224341,112100,11472,2024-06-03,4,Good
224342,93723,12585,2025-04-02,3,Very good
224343,114505,12243,2024-01-29,3,Good
224344,101372,12629,2025-03-30,5,Good
224345,96474,12163,2026-07-17,4,Very good
224346,105702,12686,2024-07-20,4,Average
224347,108177,11323,2024-06-09,4,Average
224348,93755,14705,2026-03-27,5,Excellent
224349,105999,14602,2026-06-27,4,Could be better
224350,114571,13874,2025-06-09,3,Could be better
224351,92890,11913,2026-06-24,4,Very good
224352,117924,10142,2025-05-20,2,Average
224353,112401,11758,2026-04-02,5,Poor quality
224354,97585,13801,2025-08-25,4,Very good
224355,99694,13682,2024-03-08,5,Poor quality
224356,107014,10319,2024-01-13,5,Good
224357,106960,10030,2025-12-20,4,Good
224358,118978,11529,2024-04-22,3,Average
224359,110123,10149,2026-04-12,5,Average
224360,111575,14231,2025-04-24,5,Excellent
224361,112965,11992,2025-06-16,4,Could be better
224362,106827,14847,2024-04-19,5,Poor quality
224363,120003,12793,2026-07-09,5,Could be better
224364,118034,11224,2024-08-11,4,Poor quality
224365,101087,10580,2025-02-16,4,Excellent
224366,105365,10335,2025-08-31,5,Average
224367,105980,13252,2024-05-28,2,Very good
224368,107426,12920,2024-09-14,4,Could be better
224369,117837,12910,2026-02-04,4,Poor quality
224370,92221,12494,2024-07-19,3,Good
224371,98670,12370,2024-07-31,4,Average
224372,102570,13059,2025-11-19,5,Excellent
224373,90277,12412,2025-08-30,5,Good
224374,118979,11529,2025-11-03,5,Average
224375,112197,11654,2025-05-25,5,Good
224376,109973,12678,2024-04-12,5,Excellent
224377,100273,10489,2025-03-26,4,Average
224378,94709,12793,2025-09-01,5,Very good
224379,102935,13037,2025-01-24,5,Excellent
224380,103932,13536,2024-03-25,5,Excellent
224381,93584,14929,2024-05-14,5,Average
224382,103997,12130,2024-04-10,1,Could be better
224383,93056,11766,2024-01-07,2,Very good
224384,90764,13608,2024-12-29,4,Good
224385,115128,12895,2025-03-29,3,Poor quality
224386,109684,14491,2024-08-21,2,Excellent
224387,112209,14977,2026-08-05,2,Very good
224388,111276,11288,2025-07-07,5,Very good
224389,94311,11779,2025-01-16,4,Very good
224390,96944,13375,2025-08-04,4,Could be better
224391,116207,13276,2024-01-08,4,Could be better
224392,103856,10370,2024-03-14,3,Could be better
224393,98357,13160,2025-08-26,5,Could be better
224394,90163,12806,2024-03-03,3,Excellent
224395,97325,10221,2024-05-07,5,Very good
224396,105142,10655,2026-04-17,1,Average
224397,118467,10336,2025-10-31,4,Excellent
224398,94799,14404,2024-12-25,3,Excellent
224399,94724,12966,2025-06-23,4,Average
224400,99235,13536,2026-01-16,4,Could be better
224401,119676,11641,2026-02-27,4,Good
224402,118504,10317,2025-07-14,5,Excellent
224403,99262,11093,2025-08-29,1,Good
224404,116865,12291,2025-03-18,5,Average
224405,91271,13631,2025-05-10,4,Good
224406,112175,13739,2024-06-13,2,Could be better
224407,97096,13223,2025-02-08,5,Average
224408,103940,12127,2026-01-07,5,Could be better
224409,117145,10251,2024-11-16,5,Very good
224410,114990,14851,2024-07-07,5,Average
224411,103895,13304,2024-03-14,1,Poor quality
224412,119258,12895,2025-12-23,4,Excellent
224413,100787,10571,2026-04-09,3,Excellent
224414,118372,14712,2024-10-27,5,Excellent
224415,96413,12603,2026-03-23,4,Excellent
224416,96809,10870,2025-10-20,5,Average
224417,115887,12900,2025-03-06,4,Could be better
224418,94741,14554,2024-09-26,5,Could be better
224419,91600,10317,2024-01-04,5,Excellent
224420,103771,12352,2024-10-03,3,Poor quality
224421,97863,12657,2025-11-10,4,Good
224422,114252,12577,2024-03-16,4,Average
224423,95008,10404,2024-02-10,4,Excellent
224424,106360,12994,2024-10-06,5,Poor quality
224425,90554,12028,2024-09-06,1,Average
224426,117880,10868,2024-10-06,4,NULL
224427,104596,11206,2024-01-31,2,Average
224428,95162,13732,2025-07-31,5,Good
224429,108549,14558,2026-03-20,4,Poor quality
224430,115902,11088,2025-09-24,4,Excellent
224431,115970,10370,2025-11-14,4,Good
224432,93695,13360,2026-05-28,4,Very good
224433,105474,11391,2025-10-14,5,Could be better
224434,96844,13346,2025-09-29,4,Poor quality
224435,107875,12004,2024-02-06,5,Excellent
224436,96076,12274,2026-06-18,1,Good
224437,113871,13497,2024-09-04,4,Poor quality
224438,108291,14711,2026-07-20,3,Good
224439,98622,14153,2026-07-19,1,Poor quality
224440,117251,14626,2025-12-12,1,Average
224441,97928,12791,2026-05-13,4,Average
224442,105162,13354,2024-03-31,4,Excellent
224443,90711,13480,2025-05-04,5,Good
224444,105423,14506,2024-03-27,1,Could be better
224445,117870,13072,2025-10-24,1,Poor quality
224446,101682,11191,2026-01-03,5,Good
224447,98458,12334,2025-04-24,4,Could be better
224448,108928,11492,2024-10-07,5,Poor quality
224449,106701,14373,2024-05-13,5,Very good
224450,92364,12703,2025-02-09,5,Very good
224451,94815,11966,2025-08-20,5,Good
224452,97319,10640,2026-01-26,4,Good
224453,97457,11089,2026-07-05,4,Poor quality
224454,111955,11170,2024-02-24,5,Very good
224455,104018,11632,2024-02-24,4,Very good
224456,92912,11704,2024-03-05,2,Very good
224457,101038,11405,2025-06-30,5,Poor quality
224458,110209,13222,2024-04-18,3,Very good
224459,110218,13551,2026-04-21,5,Excellent
224460,91417,13497,2025-07-17,3,Could be better
224461,106763,14924,2025-02-14,3,Average
224462,115308,12090,2024-01-24,4,Very good
224463,93382,13870,2026-01-01,4,Average
224464,115805,10313,2024-06-18,5,Very good
224465,120536,12386,2025-04-16,5,Excellent
224466,97488,12755,2026-02-24,5,Excellent
224467,98153,11103,2026-07-08,1,Excellent
224468,112947,11706,2025-06-08,4,Good
224469,96887,10814,2025-01-19,4,Very good
224470,106506,11532,2025-03-23,5,Poor quality
224471,107969,12755,2025-01-06,3,Very good
224472,116671,14170,2025-01-04,5,Average
224473,120687,10751,2024-07-25,5,Could be better
224474,104648,11483,2024-03-01,3,Could be better
224475,95468,10916,2024-04-29,3,Average
224476,119255,14628,2024-04-30,5,Excellent
224477,117748,10225,2026-07-26,4,Average
224478,92138,14682,2024-12-19,1,Very good
224479,118195,14138,2025-05-31,5,Good
224480,102529,12822,2026-02-05,2,Could be better
224481,95961,12321,2024-08-05,5,Average
224482,103346,14811,2025-08-19,4,Poor quality
224483,90211,12380,2024-08-24,4,Could be better
224484,102438,14724,2024-10-11,5,Poor quality
224485,105058,14152,2026-04-08,3,Good
224486,104634,11393,2024-03-13,5,Very good
224487,101242,13935,2024-06-12,3,Very good
224488,113982,14922,2026-05-29,4,Average
224489,117048,10839,2026-08-21,2,Good
224490,115373,12903,2025-04-26,4,Could be better
224491,112112,14408,2026-04-08,3,Excellent
224492,108806,10757,2025-08-27,4,Very good
224493,94668,11324,2024-05-08,4,Could be better
224494,116494,13454,2025-10-28,3,Excellent
224495,99977,14668,2026-06-15,4,Good
224496,119194,13549,2025-09-09,5,Average
224497,99861,13769,2024-04-15,5,Very good
224498,98354,14950,2026-07-11,5,Could be better
224499,111533,13989,2025-01-12,4,Poor quality
224500,106393,14820,2025-01-22,4,Average
224501,107456,14479,2025-05-21,4,Good
224502,112069,10797,2024-08-06,5,Excellent
224503,110331,13316,2024-04-27,4,Very good
224504,95256,13162,2025-12-28,5,Poor quality
224505,109633,13997,2025-01-14,5,Could be better
224506,109079,13673,2024-10-06,4,Very good
224507,102073,14831,2026-06-06,5,Average
224508,113078,14771,2025-06-28,3,Good
224509,119889,14941,2024-05-10,5,Excellent
224510,93651,14684,2024-12-11,4,Poor quality
224511,96977,13552,2026-06-26,3,Average
224512,90377,10513,2024-09-17,3,Very good
224513,102610,12578,2026-05-08,5,Good
224514,105596,12331,2026-07-12,5,Average
224515,93123,12722,2026-01-16,4,Average
224516,107006,10048,2024-08-09,3,Very good
224517,120228,11934,2026-04-30,4,Good
224518,91971,14871,2025-10-07,4,Average
224519,105759,11842,2026-08-25,2,Poor quality
224520,102037,13018,2024-12-07,3,Very good
224521,114239,14184,2025-02-10,3,Poor quality
224522,93857,14073,2026-04-18,4,Average
224523,103908,11964,2024-12-21,5,Excellent
224524,120086,14254,2025-10-10,5,Good
224525,100509,14011,2026-04-29,5,Poor quality
224526,91668,14509,2024-03-13,4,Good
224527,99621,13473,2024-12-08,5,Could be better
224528,104765,14051,2026-01-08,5,Very good
224529,96490,11903,2024-03-07,5,Good
224530,108740,10984,2024-01-12,5,Excellent
224531,98911,12466,2025-04-27,3,Very good
224532,111081,11478,2026-04-08,4,Excellent
224533,110182,11444,2025-06-20,4,Excellent
224534,96372,13215,2024-01-13,4,Average
224535,118429,14404,2025-12-29,5,Excellent
224536,92012,10082,2025-02-18,3,Average
224537,92341,14496,2024-11-23,4,Average
224538,106885,13322,2024-05-31,5,Very good
224539,118439,11832,2025-10-16,5,Good
224540,105602,10577,2024-04-15,2,Average
224541,98391,10415,2025-01-31,5,Good
224542,92985,10085,2024-03-13,5,Could be better
224543,106357,12271,2025-06-23,5,Very good
224544,93273,14943,2025-08-22,4,Could be better
224545,92493,11204,2025-08-11,5,Very good
224546,103326,11399,2026-03-03,4,Very good
224547,96561,10278,2025-08-01,2,Average
224548,96373,10916,2025-07-18,4,Good
224549,114474,12251,2025-04-05,4,Very good
224550,111238,10480,2024-01-16,2,Average
224551,95818,11161,2025-10-18,4,Excellent
224552,115138,11005,2024-04-03,3,Excellent
224553,97576,10631,2024-02-09,4,Excellent
224554,96411,12603,2025-10-13,5,Very good
224555,94882,13953,2024-07-09,5,Poor quality
224556,104148,13396,2025-12-07,3,Good
224557,103640,12025,2024-08-21,2,Average
224558,91735,10220,2025-08-02,4,Excellent
224559,94750,10852,2025-09-13,2,Good
224560,119743,14675,2024-03-28,5,Excellent
224561,94084,10213,2026-01-12,2,Excellent
224562,105713,13646,2026-01-18,5,Average
224563,112451,10738,2024-11-05,3,Very good
224564,90192,12488,2026-01-14,5,Very good
224565,107481,13809,2024-12-22,4,Could be better
224566,120448,10517,2025-03-03,5,Average
224567,90755,10804,2026-03-16,5,Poor quality
224568,112448,13655,2024-01-06,5,Good
224569,98557,12228,2026-08-12,4,Good
224570,118351,12831,2024-02-14,5,Excellent
224571,115232,12041,2025-03-24,5,Good
224572,112132,10285,2026-07-23,5,Poor quality
224573,91461,11420,2024-05-07,4,Could be better
224574,97860,14340,2026-06-07,2,Good
224575,91926,11022,2025-11-24,5,Poor quality
224576,107422,11523,2025-10-14,3,Poor quality
224577,107283,12477,2024-09-03,4,Very good
224578,108860,12560,2025-07-26,4,Poor quality
224579,109442,13509,2025-05-11,4,Excellent
224580,111467,13771,2025-12-11,5,Average
224581,104943,10323,2024-01-04,5,Could be better
224582,106224,12065,2024-02-06,4,Poor quality
224583,96517,12231,2025-03-06,5,Good
224584,107234,13457,2025-01-06,5,Could be better
224585,98418,11369,2025-11-14,3,Good
224586,102821,10731,2024-07-19,3,Good
224587,97151,14566,2024-09-24,4,Good
224588,112160,14315,2024-08-15,4,Excellent
224589,100085,11948,2024-04-03,4,Very good
224590,117598,13365,2025-07-22,3,Could be better
224591,114589,11611,2025-11-21,2,Average
224592,90850,11351,2025-06-20,5,Very good
224593,97806,14155,2024-08-14,5,Average
224594,120742,14871,2026-02-01,5,Poor quality
224595,91803,13894,2024-11-02,5,Could be better
224596,116664,12724,2026-06-22,3,Average
224597,114677,11959,2024-04-03,4,Very good
224598,116106,13815,2025-06-15,5,Very good
224599,111243,11668,2024-06-20,5,Excellent
224600,91769,14772,2025-08-25,4,Average
224601,94887,13471,2024-10-14,5,Could be better
224602,117713,11099,2024-04-05,5,Very good
224603,95481,11032,2025-09-23,5,Poor quality
224604,99656,13162,2025-10-12,5,Average
224605,112738,10523,2026-01-29,5,Could be better
224606,118715,11084,2025-07-22,4,Could be better
224607,109175,14694,2024-05-10,5,Excellent
224608,101330,13573,2025-05-10,5,Average
224609,101096,13788,2024-01-05,2,Average
224610,99420,10258,2025-04-17,2,Average
224611,114715,12151,2024-01-13,5,Average
224612,101070,12509,2026-05-21,4,Very good
224613,100881,10499,2025-08-29,5,Good
224614,97262,14737,2025-03-14,4,Could be better
224615,97511,12555,2026-04-09,5,Average
224616,113430,13459,2024-10-05,4,Good
224617,94894,14197,2025-05-02,4,Poor quality
224618,110280,14837,2024-03-09,5,Good
224619,97922,12484,2024-12-09,5,Could be better
224620,96032,14750,2025-09-20,5,Good
224621,95531,11440,2024-10-09,4,Poor quality
224622,92678,14699,2025-07-03,4,Very good
224623,115564,11896,2025-05-02,1,Could be better
224624,99568,11505,2025-01-10,5,Could be better
224625,111907,12862,2026-03-12,3,Very good
224626,112123,14117,2024-10-18,5,Excellent
224627,106320,14737,2024-07-09,3,Very good
224628,119897,12762,2026-05-10,4,Average
224629,100800,14289,2024-11-01,4,Poor quality
224630,115746,13263,2024-01-23,1,Poor quality
224631,108557,12028,2024-10-21,3,Excellent
224632,116004,10778,2026-01-01,3,Could be better
224633,104714,11523,2026-07-17,4,Poor quality
224634,95849,12365,2026-05-21,2,Excellent
224635,118277,10351,2026-08-04,3,Very good
224636,105733,12317,2025-10-25,2,Poor quality
224637,105664,11893,2024-08-25,5,Poor quality
224638,116759,12186,2024-11-25,3,Excellent
224639,117771,12719,2025-03-15,5,Very good
224640,115079,11617,2026-03-14,4,Average
224641,108251,13434,2025-09-09,5,Could be better
224642,119182,12365,2025-08-07,2,Good
224643,117383,12243,2025-09-24,4,Poor quality
224644,118374,13270,2026-05-17,2,Very good
224645,115719,13849,2024-03-18,4,Good
224646,120130,12559,2025-10-18,3,Poor quality
224647,98338,14646,2024-09-26,1,Excellent
224648,101950,12466,2024-02-11,3,Very good
224649,109782,11349,2024-09-08,5,Good
224650,113063,12082,2024-05-12,3,Excellent
224651,102949,13602,2024-01-27,4,Poor quality
224652,116518,12642,2024-10-28,4,Good
224653,97897,12641,2024-06-25,5,Poor quality
224654,100063,10995,2025-03-27,4,Excellent
224655,93871,11922,2024-12-08,5,Very good
224656,90659,13839,2024-08-10,5,Good
224657,117564,10766,2024-01-09,5,Good
224658,109363,10440,2025-12-07,3,Excellent
224659,95513,12350,2025-05-09,5,Very good
224660,90772,12992,2026-04-29,5,Very good
224661,90021,10942,2025-05-07,5,Very good
224662,103790,11220,2025-04-10,3,Very good
224663,107223,13026,2025-12-01,3,Good
224664,96122,10230,2026-04-06,4,Very good
224665,91614,11331,2024-03-12,5,Average
224666,117049,11244,2024-09-05,3,Average
224667,109979,10790,2025-01-02,5,Good
224668,92082,12231,2024-07-30,4,Very good
224669,94767,11264,2024-10-22,3,Very good
224670,109279,13406,2026-03-08,5,Could be better
224671,119644,10283,2024-07-03,5,Excellent
224672,110508,11768,2026-03-31,5,Poor quality
224673,114304,12639,2024-06-12,4,Excellent
224674,94037,10499,2024-03-28,5,Very good
224675,105779,10549,2025-06-22,5,Excellent
224676,116145,12134,2025-11-10,4,Very good
224677,117370,14692,2024-12-07,2,Excellent
224678,115230,10122,2025-03-04,5,Average
224679,106655,11443,2026-01-19,5,Very good
224680,96854,14272,2024-05-22,5,Good
224681,100248,10995,2026-05-06,5,Average
224682,100730,13601,2025-11-22,5,Poor quality
224683,102532,14017,2024-10-11,3,Average
224684,103272,11204,2025-01-16,5,Very good
224685,100606,12760,2024-09-16,5,Very good
224686,114050,13400,2024-04-07,3,Good
224687,101446,12128,2025-05-02,5,Very good
224688,97740,14705,2024-02-09,5,Poor quality
224689,90409,13595,2025-07-07,5,Good
224690,94094,14139,2025-05-18,3,Excellent
224691,98076,12723,2024-09-28,4,Very good
224692,119609,14589,2025-07-03,3,Poor quality
224693,116780,10284,2026-06-28,4,Good
224694,94253,13082,2024-09-01,5,Excellent
224695,106576,11815,2026-08-13,5,Average
224696,112854,11502,2024-04-10,3,Poor quality
224697,107146,10896,2025-02-24,5,Very good
224698,109624,10417,2024-01-09,5,Poor quality
224699,96222,10159,2024-07-09,5,Could be better
224700,112226,12272,2024-11-17,4,Very good
224701,99523,12566,2025-09-18,5,Excellent
224702,103274,10154,2025-04-21,5,Average
224703,109418,14677,2026-02-10,4,Very good
224704,116963,13382,2024-09-14,5,Good
224705,109098,12726,2026-03-12,3,Poor quality
224706,104370,11654,2026-03-12,3,Average
224707,115687,10741,2025-04-08,2,Could be better
224708,104926,11499,2026-02-25,5,Poor quality
224709,96100,11556,2024-04-03,4,Good
224710,115999,13665,2026-08-03,4,Could be better
224711,110220,14659,2025-05-04,3,NULL
224712,92530,10499,2025-02-01,5,Could be better
224713,110363,11242,2025-11-06,5,Average
224714,100886,10330,2026-01-15,5,Poor quality
224715,111704,10981,2026-07-13,5,Poor quality
224716,90336,12611,2025-04-30,4,Excellent
224717,115060,10476,2024-03-09,4,Excellent
224718,117301,12517,2025-11-13,5,Could be better
224719,116607,11267,2025-01-02,4,Average
224720,98508,11676,2024-07-01,5,Very good
224721,93112,13886,2025-06-17,5,Could be better
224722,98978,14846,2024-02-06,1,Good
224723,100694,13565,2026-07-21,5,Could be better
224724,116850,10370,2025-08-30,5,Excellent
224725,98316,10263,2024-09-25,4,Could be better
224726,107038,14495,2024-10-08,5,Very good
224727,116174,11759,2026-06-11,4,Average
224728,105427,11590,2025-02-10,1,Average
224729,107773,14672,2025-08-19,5,Poor quality
224730,91135,11770,2024-11-28,5,Good
224731,90890,12739,2025-12-21,3,Excellent
224732,113189,14830,2026-03-01,3,Poor quality
224733,103367,14588,2025-12-11,4,Very good
224734,90574,13148,2024-08-13,4,Average
224735,96653,10498,2025-02-12,5,Very good
224736,108584,14391,2024-07-01,3,Poor quality
224737,115985,12469,2026-03-30,4,Excellent
224738,117990,10968,2025-11-16,4,Excellent
224739,97167,14396,2026-04-04,5,Excellent
224740,109544,11587,2026-08-26,5,Average
224741,92545,14409,2024-02-25,3,Could be better
224742,93868,11122,2025-03-01,4,Excellent
224743,119695,11045,2026-08-18,4,Very good
224744,100938,13204,2025-02-19,4,Good
224745,106977,14447,2025-05-16,4,Excellent
224746,112680,10276,2024-04-08,5,Very good
224747,98494,13239,2025-04-01,5,Good
224748,106869,11619,2024-04-24,4,Good
224749,110855,13690,2026-03-19,4,Excellent
224750,104274,14951,2024-07-05,4,Excellent
224751,120013,12445,2026-04-28,5,Poor quality
224752,119783,10861,2026-06-03,4,Could be better
224753,96055,13882,2024-06-05,5,Could be better
224754,91675,12747,2024-03-08,1,Poor quality
224755,94338,12084,2024-05-17,4,Average
224756,108780,14088,2026-08-20,4,Average
224757,90703,12807,2024-04-30,4,Good
224758,99914,13351,2025-03-10,5,Poor quality
224759,97418,14461,2025-10-02,2,Poor quality
224760,113945,10981,2024-05-18,5,Good
224761,92602,13080,2025-10-16,5,Poor quality
224762,94572,12130,2024-02-14,4,Could be better
224763,115126,10204,2026-01-22,3,Could be better
224764,114902,14505,2026-04-20,3,Could be better
224765,101579,12496,2024-07-24,4,Average
224766,117291,11081,2024-10-28,5,Poor quality
224767,98404,13675,2025-09-26,4,Good
224768,119244,14455,2025-01-03,2,Poor quality
224769,99451,13388,2026-08-15,1,Excellent
224770,97789,11973,2026-03-08,5,Average
224771,107808,14452,2025-06-04,1,Very good
224772,92800,14564,2024-07-25,2,Very good
224773,107687,12642,2025-11-08,5,Very good
224774,92262,11569,2024-09-20,5,Excellent
224775,101429,14823,2026-04-09,5,Excellent
224776,114904,11972,2026-04-25,5,Very good
224777,118530,12484,2025-12-20,5,Could be better
224778,91727,13968,2025-01-26,2,Poor quality
224779,114041,11718,2024-08-14,1,Excellent
224780,118945,10174,2026-02-18,3,Very good
224781,117677,12948,2026-01-30,5,Could be better
224782,110648,14452,2026-01-08,5,Good
224783,118935,13420,2025-03-30,3,Poor quality
224784,114298,10256,2025-12-23,5,Average
224785,104087,14055,2026-04-05,4,Very good
224786,104350,12462,2025-12-20,5,Excellent
224787,93586,10737,2026-04-21,3,Very good
224788,96746,10618,2025-09-20,4,Very good
224789,91709,12636,2026-02-16,5,Very good
224790,99991,13610,2025-04-16,2,Could be better
224791,104113,10031,2024-07-05,5,Good
224792,102833,12922,2025-09-23,5,Very good
224793,111156,13366,2025-04-07,5,Good
224794,94455,10983,2024-06-24,5,Poor quality
224795,110114,13903,2026-04-14,1,Excellent
224796,95001,13885,2025-08-21,5,Excellent
224797,120061,14573,2025-08-27,4,Average
224798,114530,12771,2026-07-01,5,Could be better
224799,97814,13348,2025-07-23,2,Good
224800,93504,11997,2024-11-15,4,Excellent
224801,93358,10356,2024-12-11,5,Excellent
224802,91609,13746,2025-09-01,5,Excellent
224803,105686,14244,2025-07-02,5,Could be better
224804,102197,11305,2024-04-09,5,Excellent
224805,104062,10350,2024-05-04,4,Excellent
224806,100057,14293,2026-06-09,1,Very good
224807,108020,11168,2024-11-28,2,Average
224808,96946,14941,2024-07-23,4,Average
224809,116813,10031,2024-06-14,3,Very good
224810,104005,11305,2024-05-09,3,Could be better
224811,111239,14049,2026-02-11,4,Very good
224812,119433,12546,2026-06-06,5,Average
224813,107013,10319,2024-02-06,5,Very good
224814,120406,12513,2025-01-30,3,Very good
224815,98571,10136,2025-09-01,5,Very good
224816,113716,13891,2025-11-04,2,Could be better
224817,114256,13731,2025-12-22,2,Could be better
224818,107957,10157,2024-10-23,2,Average
224819,109667,13959,2024-07-07,4,Poor quality
224820,107356,11845,2025-11-14,5,Poor quality
224821,103871,13286,2024-02-01,1,Excellent
224822,115041,10277,2025-10-05,4,Average
224823,96691,13426,2026-01-21,4,Could be better
224824,120771,10741,2026-03-04,4,Could be better
224825,109078,14556,2025-11-23,3,Poor quality
224826,111994,12809,2024-02-21,4,Excellent
224827,101305,10951,2025-08-24,3,Poor quality
224828,119492,12513,2024-06-03,4,Poor quality
224829,101613,14109,2024-01-16,5,Excellent
224830,100600,11934,2024-12-27,4,Could be better
224831,100494,14394,2025-07-06,4,Excellent
224832,118813,14797,2024-03-30,4,Good
224833,118126,12702,2026-01-13,4,Good
224834,90423,13340,2026-06-16,5,Could be better
224835,102254,12984,2026-02-18,4,Good
224836,107539,13103,2025-09-28,3,Average
224837,119425,14350,2025-10-09,4,Very good
224838,116945,10657,2025-11-27,3,Average
224839,119026,14466,2025-06-14,4,Poor quality
224840,107693,14604,2026-05-24,4,Average
224841,98061,10409,2024-11-19,3,Could be better
224842,120290,12794,2024-08-30,4,Very good
224843,105289,12189,2024-12-06,3,Could be better
224844,109182,14038,2024-05-03,5,Very good
224845,93014,14743,2025-05-27,5,Average
224846,110889,13172,2026-02-20,5,Poor quality
224847,104033,12515,2025-04-02,4,Poor quality
224848,101665,14342,2026-04-13,4,Excellent
224849,110962,12592,2025-03-29,3,Poor quality
224850,95486,10913,2025-02-06,4,Could be better
