order_item_id,order_id,product_id,quantity,unit_price_inr,discount_pct,line_sales_inr,line_cost_inr
107293,61215,20284,1,563.0,0,563.0,477.0
107294,61215,21415,1,2164.0,0,2164.0,1407.0
107295,61216,20471,3,2655.0,5,7566.75,5253.0
107296,61216,21229,2,860.0,0,1720.0,1112.0
107297,61217,21233,1,1112.0,0,1112.0,853.0
107298,61217,21235,1,2125.0,5,2018.75,1507.0
107299,61218,21496,2,502.0,20,803.2,702.0
107300,61218,20033,1,2162.0,10,1945.8,1507.0
107301,61219,21358,1,1380.0,15,1173.0,851.0
107302,61220,20867,1,1506.0,0,1506.0,839.0
107303,61221,20279,2,2059.0,10,3706.2,2640.0
107304,61221,20437,2,1636.0,15,2781.2,2280.0
107305,61221,20955,1,1690.0,10,1521.0,1007.0
107306,61222,20223,1,770.0,0,770.0,534.0
107307,61223,20911,1,1549.0,0,1549.0,1130.0
107308,61223,20399,2,2781.0,5,5283.9,3940.0
107309,61224,20520,2,1068.0,0,2136.0,1314.0
107310,61225,20667,2,1518.0,0,3036.0,2264.0
107311,61226,21499,2,433.0,10,779.4,512.0
107312,61227,20890,1,708.0,5,672.6,583.0
107313,61227,20562,2,709.0,5,1347.1,880.0
107314,61228,21187,1,845.0,0,845.0,486.0
107315,61228,20914,1,2163.0,0,2163.0,1473.0
107316,61229,20899,1,1453.0,5,1380.35,819.0
107317,61229,21460,1,1224.0,15,1040.4,841.0
107318,61230,20338,1,3261.0,0,3261.0,2577.0
107319,61231,20241,3,4265.0,15,10875.75,10569.0
107320,61232,20614,1,2786.0,10,2507.4,2038.0
107321,61232,20906,1,450.0,10,405.0,350.0
107322,61233,20914,2,2163.0,10,3893.4,2946.0
107323,61234,20306,2,1213.0,0,2426.0,2020.0
107324,61234,20008,1,2649.0,0,2649.0,1619.0
107325,61234,20755,1,1139.0,15,968.15,828.0
107326,61235,20187,1,1407.0,0,1407.0,924.0
107327,61236,21436,2,1837.0,0,3674.0,2134.0
107328,61237,20839,1,428.0,0,428.0,243.0
107329,61237,21064,1,1357.0,0,1357.0,872.0
107330,61238,20063,1,5093.0,20,4074.4,4095.0
107331,61238,20017,1,1169.0,10,1052.1,932.0
107332,61239,21458,1,2271.0,10,2043.9,1276.0
107333,61240,21432,1,694.0,20,555.2,414.0
107334,61241,20438,1,3672.0,0,3672.0,2520.0
107335,61242,21356,1,1180.0,0,1180.0,843.0
107336,61242,20536,3,5257.0,25,11828.25,9858.0
107337,61243,20081,1,799.0,20,639.2,557.0
107338,61243,20776,1,1821.0,0,1821.0,1420.0
107339,61244,20506,1,2197.0,15,1867.45,1426.0
107340,61244,20202,3,1997.0,15,5092.35,4590.0
107341,61245,21149,1,416.0,15,353.6,237.0
107342,61245,21093,1,255.0,0,255.0,186.0
107343,61246,20732,2,1004.0,5,1907.6,1502.0
107344,61247,20760,1,1486.0,20,1188.8,1131.0
107345,61248,21322,3,2079.0,10,5613.3,4011.0
107346,61249,21060,1,3282.0,5,3117.9,2719.0
107347,61250,21055,1,1715.0,10,1543.5,1330.0
107348,61250,20149,1,1362.0,0,1362.0,783.0
107349,61251,20673,1,2153.0,10,1937.7,1368.0
107350,61252,20596,1,1115.0,0,1115.0,844.0
107351,61252,20861,1,742.0,10,667.8,553.0
107352,61252,20842,1,1084.0,5,1029.8,644.0
107353,61253,20441,1,993.0,10,893.7,707.0
107354,61254,21415,1,2164.0,0,2164.0,1407.0
107355,61254,20093,3,839.0,10,2265.3,1947.0
107356,61255,20006,2,474.0,5,900.6,522.0
107357,61256,21009,2,1670.0,10,3006.0,2078.0
107358,61256,21228,1,557.0,10,501.3,317.0
107359,61257,20412,1,1166.0,5,1107.7,688.0
107360,61258,20888,1,537.0,0,537.0,349.0
107361,61259,20130,1,2250.0,10,2025.0,1371.0
107362,61260,20419,1,2036.0,5,1934.2,1127.0
107363,61260,21363,1,2486.0,15,2113.1,1978.0
107364,61261,21417,1,4048.0,5,3845.6,2724.0
107365,61262,21090,1,1431.0,15,1216.35,942.0
107366,61262,20218,1,2050.0,5,1947.5,1378.0
107367,61263,20678,1,8954.0,0,8954.0,7301.0
107368,61263,21255,3,1438.0,10,3882.6,2544.0
107369,61264,20757,1,1282.0,15,1089.7,987.0
107370,61265,20649,1,695.0,25,521.25,479.0
107371,61266,20191,1,980.0,0,980.0,610.0
107372,61267,20691,2,2037.0,20,3259.2,3326.0
107373,61268,21490,2,2995.0,0,5990.0,3816.0
107374,61269,20438,1,3672.0,15,3121.2,2520.0
107375,61270,20815,1,697.0,15,592.45,528.0
107376,61271,20999,2,1375.0,5,2612.5,2070.0
107377,61271,20511,1,3216.0,10,2894.4,2116.0
107378,61271,20782,1,953.0,5,905.35,573.0
107379,61272,20602,3,799.0,25,1797.75,1335.0
107380,61273,20858,1,1124.0,0,1124.0,808.0
107381,61274,20586,1,669.0,5,635.55,488.0
107382,61275,21095,1,663.0,0,663.0,452.0
107383,61275,20006,2,474.0,0,948.0,522.0
107384,61275,20071,1,812.0,0,812.0,677.0
107385,61276,20220,1,1389.0,0,1389.0,1088.0
107386,61276,20221,1,3948.0,0,3948.0,3192.0
107387,61277,20709,1,2000.0,5,1900.0,1113.0
107388,61278,20746,2,2174.0,0,4348.0,3608.0
107389,61278,20623,1,1294.0,0,1294.0,830.0
107390,61279,20677,3,925.0,0,2775.0,1710.0
107391,61280,20759,2,1066.0,10,1918.8,1262.0
107392,61280,20676,1,9227.0,15,7842.95,7645.0
107393,61280,20052,1,2336.0,0,2336.0,1326.0
107394,61281,20307,1,981.0,10,882.9,654.0
107395,61282,20309,1,2129.0,5,2022.55,1634.0
107396,61283,21224,1,997.0,20,797.6,729.0
107397,61284,21498,1,656.0,5,623.2,439.0
107398,61285,20074,1,1414.0,10,1272.6,1069.0
107399,61286,20943,1,2798.0,15,2378.3,2225.0
107400,61286,20830,1,1247.0,10,1122.3,776.0
107401,61286,21468,1,1133.0,0,1133.0,670.0
107402,61287,21245,1,1176.0,5,1117.2,877.0
107403,61288,21123,3,1955.0,0,5865.0,3267.0
107404,61289,20961,1,3123.0,20,2498.4,2195.0
107405,61290,21408,1,2273.0,0,2273.0,1877.0
107406,61291,21474,2,1149.0,15,1953.3,1842.0
107407,61292,21234,1,2298.0,0,2298.0,1404.0
107408,61293,20572,1,4218.0,25,3163.5,3257.0
107409,61294,20914,2,2163.0,15,3677.1,2946.0
107410,61294,20005,1,1453.0,25,1089.75,819.0
107411,61295,21138,1,1917.0,10,1725.3,1177.0
107412,61295,21104,1,999.0,5,949.05,806.0
107413,61295,21193,1,924.0,15,785.4,552.0
107414,61296,20593,1,672.0,5,638.4,446.0
107415,61296,20091,1,1916.0,5,1820.2,1222.0
107416,61296,20951,2,3779.0,5,7180.1,5184.0
107417,61297,20594,1,603.0,0,603.0,444.0
107418,61297,20210,1,1555.0,15,1321.75,1241.0
107419,61297,20849,2,4670.0,5,8873.0,7928.0
107420,61298,21189,1,1218.0,10,1096.2,1011.0
107421,61299,21250,3,1535.0,0,4605.0,2625.0
107422,61300,20434,1,1154.0,15,980.9,949.0
107423,61301,20864,1,641.0,5,608.95,383.0
107424,61301,20247,1,1581.0,5,1501.95,978.0
107425,61302,20459,1,1013.0,15,861.05,563.0
107426,61303,21254,1,482.0,15,409.7,399.0
107427,61303,20502,1,1619.0,15,1376.15,934.0
107428,61304,20637,1,1432.0,0,1432.0,1150.0
107429,61305,21162,1,1557.0,0,1557.0,1271.0
107430,61306,20165,3,2047.0,5,5833.95,4047.0
107431,61306,20709,2,2000.0,0,4000.0,2226.0
107432,61306,20060,2,2261.0,10,4069.8,3560.0
107433,61307,21003,3,735.0,15,1874.25,1416.0
107434,61307,21147,1,662.0,5,628.9,543.0
107435,61308,20781,2,2414.0,0,4828.0,2756.0
107436,61308,21256,1,552.0,10,496.8,431.0
107437,61309,20653,3,1519.0,5,4329.15,3324.0
107438,61309,20810,3,2591.0,5,7384.35,5502.0
107439,61310,20976,1,1255.0,20,1004.0,1062.0
107440,61311,21158,2,3369.0,0,6738.0,5082.0
107441,61311,20711,1,3018.0,20,2414.4,2023.0
107442,61312,20987,2,783.0,10,1409.4,1242.0
107443,61312,20381,3,2080.0,0,6240.0,4326.0
107444,61313,20185,1,1911.0,15,1624.35,1147.0
107445,61313,20150,2,925.0,0,1850.0,1058.0
107446,61314,21318,1,1611.0,0,1611.0,1129.0
107447,61315,21100,1,1639.0,0,1639.0,1152.0
107448,61316,20832,1,520.0,0,520.0,348.0
107449,61317,20079,2,2225.0,5,4227.5,3412.0
107450,61317,20416,1,1981.0,5,1881.95,1500.0
107451,61317,20524,1,1589.0,5,1509.55,952.0
107452,61318,20715,1,2461.0,5,2337.95,1548.0
107453,61318,21060,2,3282.0,0,6564.0,5438.0
107454,61319,21025,2,2649.0,0,5298.0,3340.0
107455,61320,21094,1,2438.0,0,2438.0,1652.0
107456,61321,21357,1,1021.0,10,918.9,589.0
107457,61321,20561,1,2394.0,20,1915.2,1360.0
107458,61322,21186,1,2016.0,0,2016.0,1219.0
107459,61322,20479,1,1663.0,0,1663.0,1110.0
107460,61322,21420,3,2262.0,5,6446.7,5712.0
107461,61323,20693,1,968.0,20,774.4,556.0
107462,61324,21364,1,1048.0,0,1048.0,635.0
107463,61325,20112,1,3010.0,0,3010.0,1834.0
107464,61325,20584,1,1233.0,10,1109.7,839.0
107465,61325,21098,1,2604.0,0,2604.0,2022.0
107466,61326,20341,1,1562.0,5,1483.9,948.0
107467,61327,20636,1,1201.0,0,1201.0,1016.0
107468,61328,20266,2,776.0,0,1552.0,1068.0
107469,61328,20283,1,4044.0,15,3437.4,3303.0
107470,61329,20608,1,3225.0,10,2902.5,2536.0
107471,61329,20917,1,1427.0,10,1284.3,996.0
107472,61330,20752,3,655.0,10,1768.5,1647.0
107473,61331,21149,1,416.0,25,312.0,237.0
107474,61331,20653,1,1519.0,10,1367.1,1108.0
107475,61332,20428,1,1300.0,15,1105.0,1021.0
107476,61333,21192,1,1003.0,0,1003.0,614.0
107477,61334,21256,2,552.0,5,1048.8,862.0
107478,61335,21290,2,1146.0,0,2292.0,1724.0
107479,61335,21314,2,1234.0,5,2344.6,1778.0
107480,61336,20545,2,890.0,15,1513.0,1426.0
107481,61337,20002,1,1249.0,5,1186.55,815.0
107482,61338,20581,3,1138.0,20,2731.2,1878.0
107483,61339,21368,1,4807.0,5,4566.65,3141.0
107484,61340,20210,1,1555.0,0,1555.0,1241.0
107485,61340,20183,3,2185.0,0,6555.0,3849.0
107486,61341,20498,3,1072.0,15,2733.6,2658.0
107487,61341,21028,2,404.0,20,646.4,600.0
107488,61342,20114,2,1240.0,20,1984.0,1964.0
107489,61342,20264,1,1826.0,0,1826.0,1451.0
107490,61343,20075,1,876.0,20,700.8,723.0
107491,61343,21240,1,642.0,5,609.9,395.0
107492,61344,20940,1,1887.0,0,1887.0,1280.0
107493,61345,20332,1,2585.0,10,2326.5,1823.0
107494,61345,20604,2,1903.0,0,3806.0,3102.0
107495,61346,20800,1,6669.0,0,6669.0,4478.0
107496,61347,20516,1,6007.0,10,5406.3,4562.0
107497,61347,20578,1,2391.0,0,2391.0,1643.0
107498,61348,20775,2,2553.0,0,5106.0,3884.0
107499,61349,20909,1,2347.0,0,2347.0,1917.0
107500,61350,20853,1,2498.0,5,2373.1,2098.0
107501,61351,20822,1,3180.0,15,2703.0,2281.0
107502,61352,21131,2,767.0,0,1534.0,1188.0
107503,61353,20103,3,430.0,0,1290.0,957.0
107504,61354,20295,3,1139.0,15,2904.45,2058.0
107505,61354,20493,3,1926.0,10,5200.2,3219.0
107506,61355,21405,1,800.0,10,720.0,562.0
107507,61355,20288,1,2055.0,0,2055.0,1236.0
107508,61356,20238,2,1564.0,0,3128.0,2436.0
107509,61357,20239,1,651.0,20,520.8,458.0
107510,61357,20785,1,363.0,0,363.0,253.0
107511,61358,20654,1,972.0,0,972.0,604.0
107512,61359,21410,2,2282.0,20,3651.2,2724.0
107513,61359,21144,1,537.0,0,537.0,373.0
107514,61360,20798,1,694.0,15,589.9,548.0
107515,61361,20582,4,2628.0,0,10512.0,6916.0
107516,61361,21336,3,2443.0,25,5496.75,6156.0
107517,61362,20353,3,2305.0,15,5877.75,4128.0
107518,61363,21496,2,502.0,10,903.6,702.0
107519,61363,20236,2,1174.0,0,2348.0,1530.0
107520,61364,20658,1,1826.0,0,1826.0,1021.0
107521,61364,20289,1,384.0,20,307.2,300.0
107522,61364,20698,3,1224.0,0,3672.0,3114.0
107523,61365,20891,2,937.0,0,1874.0,1364.0
107524,61366,20488,1,1947.0,0,1947.0,1466.0
107525,61367,21135,1,3411.0,5,3240.45,2631.0
107526,61368,20104,1,5049.0,0,5049.0,2877.0
107527,61368,20542,2,1695.0,10,3051.0,1974.0
107528,61369,21203,2,1391.0,0,2782.0,2196.0
107529,61369,20017,1,1169.0,5,1110.55,932.0
107530,61370,21065,1,2891.0,5,2746.45,1974.0
107531,61371,21021,1,1993.0,0,1993.0,1283.0
107532,61371,21051,1,1982.0,5,1882.9,1289.0
107533,61371,20521,2,1448.0,0,2896.0,1868.0
107534,61372,20080,3,2450.0,5,6982.5,4395.0
107535,61372,20849,1,4670.0,25,3502.5,3964.0
107536,61373,21317,1,1173.0,5,1114.35,904.0
107537,61373,20383,1,2167.0,0,2167.0,1566.0
107538,61374,21161,1,1224.0,0,1224.0,1011.0
107539,61375,20375,1,979.0,0,979.0,687.0
107540,61376,20068,1,1292.0,0,1292.0,812.0
107541,61377,21306,1,254.0,0,254.0,204.0
107542,61377,21389,2,2667.0,5,5067.3,3188.0
107543,61378,20560,2,1077.0,0,2154.0,1252.0
107544,61379,20253,1,1234.0,15,1048.9,968.0
107545,61379,20316,1,1209.0,10,1088.1,779.0
107546,61380,20870,1,1200.0,0,1200.0,784.0
107547,61380,20696,1,288.0,10,259.2,194.0
107548,61381,20327,1,2535.0,0,2535.0,1912.0
107549,61381,21092,3,547.0,0,1641.0,1071.0
107550,61382,20774,2,2040.0,0,4080.0,3284.0
107551,61383,21060,4,3282.0,0,13128.0,10876.0
107552,61384,20234,1,2821.0,5,2679.95,1552.0
107553,61385,21332,2,5753.0,10,10355.4,7730.0
107554,61386,20403,1,1162.0,0,1162.0,659.0
107555,61387,20457,1,537.0,5,510.15,319.0
107556,61388,20433,2,736.0,0,1472.0,1010.0
107557,61389,20543,1,1669.0,15,1418.65,1019.0
107558,61390,20846,2,4384.0,15,7452.8,6678.0
107559,61390,21437,1,1847.0,0,1847.0,1151.0
107560,61390,20498,2,1072.0,0,2144.0,1772.0
107561,61391,20341,1,1562.0,0,1562.0,948.0
107562,61392,21339,1,1856.0,10,1670.4,1257.0
107563,61393,21186,1,2016.0,20,1612.8,1219.0
107564,61394,20799,1,1536.0,0,1536.0,1058.0
107565,61394,20102,1,1036.0,25,777.0,870.0
107566,61395,20205,1,1176.0,10,1058.4,691.0
107567,61396,21019,1,1159.0,15,985.15,973.0
107568,61397,20003,3,620.0,15,1581.0,1062.0
107569,61397,20057,2,766.0,0,1532.0,966.0
107570,61398,21062,1,4068.0,5,3864.6,2672.0
107571,61398,21368,3,4807.0,5,13699.95,9423.0
107572,61399,20829,2,1441.0,0,2882.0,1818.0
107573,61399,20482,1,961.0,0,961.0,542.0
107574,61399,20701,1,4698.0,20,3758.4,3667.0
107575,61400,20475,2,1009.0,0,2018.0,1656.0
107576,61400,21104,1,999.0,0,999.0,806.0
107577,61401,20759,1,1066.0,0,1066.0,631.0
107578,61402,20864,1,641.0,0,641.0,383.0
107579,61402,20547,1,1610.0,0,1610.0,1312.0
107580,61403,21221,1,2168.0,5,2059.6,1277.0
107581,61404,20614,1,2786.0,0,2786.0,2038.0
107582,61405,20834,1,4898.0,15,4163.3,3295.0
107583,61406,21207,1,227.0,0,227.0,192.0
107584,61406,20408,1,1141.0,20,912.8,882.0
107585,61406,20542,1,1695.0,0,1695.0,987.0
107586,61407,20054,1,538.0,10,484.2,360.0
107587,61407,21446,2,990.0,10,1782.0,1396.0
107588,61408,20450,1,1856.0,0,1856.0,1546.0
107589,61409,20930,1,1068.0,0,1068.0,903.0
107590,61410,21285,2,366.0,0,732.0,542.0
107591,61410,20474,1,1484.0,10,1335.6,1091.0
107592,61411,21330,1,4013.0,0,4013.0,3381.0
107593,61411,20522,1,1305.0,0,1305.0,896.0
107594,61412,20684,2,927.0,5,1761.3,1354.0
107595,61413,20026,1,4063.0,20,3250.4,2872.0
107596,61414,20292,1,949.0,10,854.1,596.0
107597,61414,21357,1,1021.0,20,816.8,589.0
107598,61415,20732,3,1004.0,10,2710.8,2253.0
107599,61415,20951,1,3779.0,0,3779.0,2592.0
107600,61415,21219,1,1502.0,0,1502.0,1206.0
107601,61416,20054,1,538.0,5,511.1,360.0
107602,61417,20776,1,1821.0,5,1729.95,1420.0
107603,61418,21333,2,1045.0,0,2090.0,1520.0
107604,61418,20637,1,1432.0,5,1360.4,1150.0
107605,61419,20308,1,1303.0,5,1237.85,1003.0
107606,61420,20143,1,4072.0,10,3664.8,3409.0
107607,61420,20794,1,666.0,0,666.0,419.0
107608,61421,20111,2,3139.0,0,6278.0,5160.0
107609,61422,20625,1,2586.0,5,2456.7,1669.0
107610,61422,20598,1,1470.0,10,1323.0,1003.0
107611,61423,21443,2,2415.0,15,4105.5,3708.0
107612,61424,20855,1,1468.0,5,1394.6,837.0
107613,61425,20886,1,5837.0,15,4961.45,4245.0
107614,61425,20719,1,1107.0,0,1107.0,815.0
107615,61426,21491,2,3850.0,10,6930.0,5736.0
107616,61427,20373,1,840.0,20,672.0,609.0
107617,61428,20496,1,3404.0,25,2553.0,2664.0
107618,61429,20294,1,2253.0,0,2253.0,1861.0
107619,61430,20932,2,1393.0,0,2786.0,2138.0
107620,61430,20622,2,2979.0,0,5958.0,4476.0
107621,61430,21029,1,686.0,5,651.7,545.0
107622,61431,20633,1,3157.0,0,3157.0,2186.0
107623,61432,21046,3,1908.0,0,5724.0,3591.0
107624,61432,21231,1,2300.0,10,2070.0,1372.0
107625,61433,20852,1,1368.0,0,1368.0,964.0
107626,61434,20526,2,1641.0,0,3282.0,2122.0
107627,61434,20599,1,13516.0,5,12840.2,10505.0
107628,61435,20312,1,3515.0,0,3515.0,2755.0
107629,61435,20513,1,1649.0,0,1649.0,1116.0
107630,61435,20824,1,1856.0,0,1856.0,1169.0
107631,61436,20791,1,1010.0,20,808.0,617.0
107632,61436,20897,3,2599.0,10,7017.3,5283.0
107633,61436,21396,1,1457.0,0,1457.0,836.0
107634,61437,21470,1,1161.0,10,1044.9,754.0
107635,61437,20737,1,1240.0,0,1240.0,716.0
107636,61437,21006,1,1809.0,10,1628.1,1313.0
107637,61438,20273,1,884.0,0,884.0,709.0
107638,61438,20905,1,930.0,20,744.0,512.0
107639,61439,20125,1,657.0,0,657.0,527.0
107640,61439,20868,4,1698.0,0,6792.0,4948.0
107641,61440,21400,1,2017.0,0,2017.0,1511.0
107642,61440,20353,2,2305.0,0,4610.0,2752.0
107643,61441,20590,1,7652.0,15,6504.2,6458.0
107644,61441,20489,2,4428.0,0,8856.0,6202.0
107645,61442,20637,3,1432.0,0,4296.0,3450.0
107646,61443,20236,1,1174.0,20,939.2,765.0
107647,61443,21461,1,2302.0,15,1956.7,1635.0
107648,61444,21476,3,1964.0,25,4419.0,4365.0
107649,61444,20963,1,616.0,0,616.0,505.0
107650,61445,21480,4,1160.0,0,4640.0,3656.0
107651,61445,20706,1,4230.0,15,3595.5,2369.0
107652,61446,21305,2,2040.0,15,3468.0,2556.0
107653,61446,20008,1,2649.0,10,2384.1,1619.0
107654,61447,21244,1,2063.0,0,2063.0,1751.0
107655,61447,20699,1,556.0,0,556.0,340.0
107656,61448,21266,2,451.0,5,856.9,744.0
107657,61449,20549,3,547.0,0,1641.0,1041.0
107658,61449,20105,2,1538.0,5,2922.2,2102.0
107659,61450,20449,3,696.0,0,2088.0,1152.0
107660,61451,20897,1,2599.0,0,2599.0,1761.0
107661,61451,21252,2,817.0,5,1552.3,1364.0
107662,61452,20645,1,520.0,20,416.0,364.0
107663,61453,20074,2,1414.0,10,2545.2,2138.0
107664,61454,21073,2,1471.0,0,2942.0,2354.0
107665,61454,20973,1,582.0,0,582.0,466.0
107666,61454,20990,1,1196.0,15,1016.6,788.0
107667,61455,20626,1,4307.0,0,4307.0,2747.0
107668,61456,20165,1,2047.0,0,2047.0,1349.0
107669,61456,20853,1,2498.0,0,2498.0,2098.0
107670,61457,20850,2,2003.0,15,3405.1,2920.0
107671,61458,20517,3,1247.0,0,3741.0,2232.0
107672,61458,21119,1,625.0,0,625.0,366.0
107673,61458,20589,1,1240.0,15,1054.0,875.0
107674,61459,21254,4,482.0,0,1928.0,1596.0
107675,61460,20177,3,3746.0,5,10676.1,7386.0
107676,61460,20227,1,1550.0,0,1550.0,1034.0
107677,61461,20921,1,368.0,0,368.0,247.0
107678,61461,20630,1,3487.0,0,3487.0,2828.0
107679,61461,20158,1,1726.0,10,1553.4,980.0
107680,61462,20976,3,1255.0,0,3765.0,3186.0
107681,61462,21159,1,1084.0,20,867.2,765.0
107682,61463,20707,1,622.0,25,466.5,525.0
107683,61463,20884,1,718.0,5,682.1,511.0
107684,61464,20990,3,1196.0,15,3049.8,2364.0
107685,61464,20494,1,2325.0,0,2325.0,1589.0
107686,61464,20146,1,485.0,0,485.0,350.0
107687,61465,20478,2,2375.0,0,4750.0,3634.0
107688,61466,20812,1,815.0,25,611.25,529.0
107689,61466,20548,1,582.0,0,582.0,490.0
107690,61467,20121,1,4684.0,10,4215.6,3400.0
107691,61467,21026,1,524.0,5,497.8,319.0
107692,61468,20656,1,565.0,25,423.75,416.0
107693,61469,21231,1,2300.0,0,2300.0,1372.0
107694,61469,20833,1,1190.0,0,1190.0,752.0
107695,61470,21115,1,1349.0,5,1281.55,843.0
107696,61471,20421,1,2317.0,0,2317.0,1300.0
107697,61472,20070,4,591.0,0,2364.0,1368.0
107698,61473,20159,2,6142.0,5,11669.8,8212.0
107699,61474,21368,2,4807.0,0,9614.0,6282.0
107700,61474,20413,1,466.0,5,442.7,391.0
107701,61474,20204,1,875.0,20,700.0,518.0
107702,61475,21410,2,2282.0,25,3423.0,2724.0
107703,61476,20708,1,607.0,5,576.65,509.0
107704,61477,21398,1,1595.0,0,1595.0,1312.0
107705,61478,20906,1,450.0,15,382.5,350.0
107706,61479,20276,2,1457.0,0,2914.0,1960.0
107707,61479,21059,3,1304.0,5,3716.4,2805.0
107708,61480,20164,1,3290.0,0,3290.0,2413.0
107709,61480,20981,3,1645.0,0,4935.0,4185.0
107710,61481,20113,3,1283.0,5,3656.55,2562.0
107711,61482,21045,1,1075.0,20,860.0,869.0
107712,61483,20559,2,1024.0,10,1843.2,1730.0
107713,61484,20817,1,1482.0,20,1185.6,900.0
107714,61485,20023,2,3520.0,0,7040.0,4292.0
107715,61486,20127,2,1019.0,0,2038.0,1476.0
107716,61487,20812,4,815.0,10,2934.0,2116.0
107717,61488,20577,1,456.0,15,387.6,348.0
107718,61489,20951,1,3779.0,10,3401.1,2592.0
107719,61490,20972,1,2375.0,0,2375.0,1847.0
107720,61490,20748,2,1910.0,0,3820.0,2722.0
107721,61491,20176,2,1900.0,10,3420.0,2470.0
107722,61492,20728,1,1660.0,10,1494.0,1254.0
107723,61493,21251,2,1292.0,25,1938.0,1500.0
107724,61493,20594,2,603.0,0,1206.0,888.0
107725,61493,20104,2,5049.0,20,8078.4,5754.0
107726,61494,20024,2,2157.0,0,4314.0,2840.0
107727,61495,20962,2,5244.0,0,10488.0,8838.0
107728,61495,21099,1,1682.0,10,1513.8,1179.0
107729,61496,20181,1,1043.0,20,834.4,870.0
107730,61496,20675,1,2098.0,0,2098.0,1635.0
107731,61497,20160,2,2362.0,5,4487.8,2784.0
107732,61497,20089,3,664.0,15,1693.2,1479.0
107733,61497,20119,2,2151.0,20,3441.6,3478.0
107734,61498,21347,2,756.0,20,1209.6,970.0
107735,61498,21031,1,1667.0,0,1667.0,1263.0
107736,61498,20273,1,884.0,0,884.0,709.0
107737,61499,20641,2,980.0,0,1960.0,1570.0
107738,61499,20508,2,4012.0,15,6820.4,6776.0
107739,61500,20662,2,2576.0,5,4894.4,3656.0
107740,61500,21294,2,935.0,0,1870.0,1078.0
107741,61501,20232,3,1459.0,10,3939.3,2880.0
107742,61501,20523,4,498.0,0,1992.0,1524.0
107743,61502,20680,2,823.0,15,1399.1,1332.0
107744,61503,21496,1,502.0,15,426.7,351.0
107745,61503,20592,1,2170.0,0,2170.0,1763.0
107746,61504,20857,1,655.0,15,556.75,361.0
107747,61505,21425,1,712.0,10,640.8,417.0
107748,61505,20696,1,288.0,15,244.8,194.0
107749,61506,20722,3,1145.0,0,3435.0,2625.0
107750,61506,20468,2,1245.0,10,2241.0,1382.0
107751,61507,20765,1,1028.0,15,873.8,678.0
107752,61508,20805,3,1806.0,0,5418.0,3159.0
107753,61509,20278,1,2109.0,20,1687.2,1493.0
107754,61510,20388,2,2311.0,10,4159.8,2596.0
107755,61511,20039,1,703.0,10,632.7,413.0
107756,61512,20146,3,485.0,15,1236.75,1050.0
107757,61512,20014,1,1029.0,10,926.1,750.0
107758,61512,20143,2,4072.0,15,6922.4,6818.0
107759,61513,21495,3,2670.0,15,6808.5,6354.0
107760,61514,20976,1,1255.0,10,1129.5,1062.0
107761,61515,20670,1,1134.0,5,1077.3,827.0
107762,61515,20298,1,627.0,20,501.6,524.0
107763,61515,20205,1,1176.0,0,1176.0,691.0
107764,61516,20335,2,892.0,0,1784.0,1490.0
107765,61517,20616,2,776.0,5,1474.4,950.0
107766,61518,20652,1,840.0,10,756.0,512.0
107767,61518,21435,1,1587.0,10,1428.3,1175.0
107768,61519,20563,1,2200.0,25,1650.0,1421.0
107769,61519,20536,3,5257.0,10,14193.9,9858.0
107770,61520,20702,2,1810.0,0,3620.0,2286.0
107771,61520,21323,1,3404.0,0,3404.0,2745.0
107772,61521,21120,1,1573.0,0,1573.0,1329.0
107773,61522,21401,2,1360.0,0,2720.0,2144.0
107774,61522,21015,2,1494.0,5,2838.6,2190.0
107775,61523,20089,2,664.0,10,1195.2,986.0
107776,61524,20176,2,1900.0,0,3800.0,2470.0
107777,61524,20146,1,485.0,0,485.0,350.0
107778,61525,20933,1,890.0,10,801.0,510.0
107779,61526,21313,3,1967.0,15,5015.85,4683.0
107780,61526,20790,2,839.0,0,1678.0,1406.0
107781,61527,20546,1,510.0,25,382.5,295.0
107782,61527,21442,1,1167.0,5,1108.65,687.0
107783,61528,21454,3,971.0,15,2476.05,1632.0
107784,61528,20104,1,5049.0,5,4796.55,2877.0
107785,61529,21199,2,883.0,0,1766.0,994.0
107786,61530,21268,1,1402.0,0,1402.0,973.0
107787,61530,21429,2,763.0,0,1526.0,844.0
107788,61530,20381,1,2080.0,0,2080.0,1442.0
107789,61531,20500,1,3775.0,10,3397.5,2865.0
107790,61531,20489,2,4428.0,0,8856.0,6202.0
107791,61532,20194,2,1087.0,10,1956.6,1370.0
107792,61533,20603,1,2796.0,0,2796.0,1538.0
107793,61533,21262,2,824.0,0,1648.0,1346.0
107794,61534,21482,1,1006.0,0,1006.0,843.0
107795,61535,20674,1,781.0,0,781.0,587.0
107796,61535,21475,2,744.0,0,1488.0,1210.0
107797,61536,20469,2,1931.0,0,3862.0,3212.0
107798,61536,20814,2,3709.0,10,6676.2,4796.0
107799,61537,21111,1,2127.0,0,2127.0,1209.0
107800,61538,20761,1,1538.0,0,1538.0,1113.0
107801,61539,21256,1,552.0,0,552.0,431.0
107802,61540,20462,1,1897.0,0,1897.0,1292.0
107803,61541,20737,2,1240.0,0,2480.0,1432.0
107804,61542,20643,1,1771.0,0,1771.0,1026.0
107805,61543,20398,2,1768.0,0,3536.0,2658.0
107806,61543,21391,3,760.0,0,2280.0,1743.0
